url,Name of the flat,Value,Currency,General Expenses,Size of the flat,Bedrooms,Bathrooms,Seller,metraje,sup_terraza,sup_util,ambientes,dormitorios,banos,estacionamiento,bodegas,piso_unidad,cant_pisos,dept_piso,antiguedad,tipo_depa,orientacion,Calle,Barrio,Comuna,Ciudad,Dirección,Fecha_Publicacion,Description,map_depa,flat_id,quality_rate
https://www.portalinmobiliario.com/MLC-1501965929-gran-depto-remodelado-3d-3b-kennedy-lateral-armando-jarami-_JM#position%3D3%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D6251975e-fd13-4f43-8f3a-d0a9b06b787a,Gran Depto Remodelado 3d /3b/ Kennedy Lateral Armando Jarami,13250,UF,320000.0,174.0,3.0,3.0,identidad verificada,174.0,29.0,145.0,4.0,3.0,3.0,2.0,1.0,12.0,13.0,1.0,42.0,Piso,SP,Armando Jaramillo,Parque Bicentenario,Vitacura,RM (Metropolitana),"Armando Jaramillo, Parque Bicentenario, Vitacura, RM (Metropolitana)",2024-07-09,"Se vende amplio departamento FULL REMODELADO, en barrio Las Nieves, con una increíble vista completamente despejada al Club de Golf Los Leones.Barrio muy tranquilo, cercano a comercios, supermercados. bancos, transporte.. Excelente conectividad. DISTRIBUCIÓNPISO 12 PLANTA COMPLETAHall de accesoAmplio living y comedor con salida a terraza con espectacular vista full despejadaCocina full remodelada, con mesón central. Gran hornoLogia independiente, muy buen tamañoDormitorio principal en suite de gran tamaño con espectacular vista al club de golf, amplio closet. Baño con elegantes terminacionesSegundo dormitorio Baño completo Gran Sala de estar o tercer dormitorio con baño incluido. *2 estacionamientos*1 bodegaORIENTACIÓN: SURPONIENTE / NORPONIENTE174 m2 TOTALES145 m2 ÚTILES29 m2 TERRAZAGGCC: $320.OOO Aprox. incluye agua fría y calienteTERMINACIONES:Ventanas termopanelPiso de madera ingeniería CocinaGran HornoCaldera nuevaCalefacción por radiadores*SIN ÁREAS COMUNES - KP337378 - KPD070915 -  - Publicado con KiteProp CRM Sistema Inmobiliario",Piso,MLC-1501965929,1.0
https://www.portalinmobiliario.com/MLC-2574243852-gran-inversion-providencia-37801-_JM#position%3D31%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Da465ef7f-1b32-4e98-9800-3bdd48f1a7be,Gran Inversión Providencia (37801),5900,UF,120000.0,70.0,2.0,2.0,identidad verificada,70.0,10.0,60.0,,2.0,2.0,1.0,1.0,6.0,8.0,6.0,31.0,Departamento,SOP,Gran Inversión Providencia,Las Lilas,Providencia,RM (Metropolitana),"Gran Inversión Providencia, Las Lilas, Providencia, RM (Metropolitana)",2024-07-13,"Excelente inversión, con arrendatarios incluidos. Descubre este moderno departamento remodelado en venta en la comuna de Providencia, ubicado en una excelente ubicación. Con un diseño contemporáneo, este departamento cuenta con 2 dormitorios amplios, 2 baños, una oficina y dos amplias terrazas para disfrutar. Además, incluye estacionamiento y bodega para mayor comodidad, conserjería 24/7. Con una superficie de 60 metros construidos más terrazas, este departamento se encuentra en un edificio de 8 pisos. No pierdas la oportunidad de adquirir este exclusivo inmueble por un precio de UF5900. Vive en uno de los barrios más cotizados de Santiago, ¡contáctanos ahora para más información!(37801)",Departamento,MLC-2574243852,0.9473684210526315
https://www.portalinmobiliario.com/MLC-1503940311-gran-living-comedor2-suites--_JM#position%3D1%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Dc8e7ab56-c7c6-4247-9324-850f3a0408cb,Gran Living Comedor........2 Suites !!!!!!!!!!!!!!!!!!!!!!!!,13990,UF,190000.0,140.0,2.0,4.0,identidad verificada,140.0,20.0,120.0,,2.0,4.0,2.0,1.0,2.0,10.0,3.0,,,,Américo Vespucio Nte. 2050,7630203 Vitacura,Región Metropolitana,Chile,"Américo Vespucio Nte. 2050, 7630203 Vitacura, Región Metropolitana, Chile, Parque Bicentenario, Vitacura, RM (Metropolitana)",2024-07-15,"Espectacular Departamento en excelente condiciones, como nuevo. !!!!! La mejor ubicacion, frente a Parque Vespucio y Autopista Americo Vespucio Oriente Y Embajada de Rusia, a solo 2 calles de Supermercados, Bencineras, Gimnasios, Farmacias, Clinicas, Colegios, Restaurantes, Cafeterias, Museos, Parque Bicentenario, Mall Casa Costanera, Mall Parque Arauco, Hoteles. Gran conexion por autopista Costanera Norte y Av Kennedy.Edificio de 10 pisos con un total de 42 Departamentos, Accesos por dos calles.gran seguridad y sistema de vigilancia con CCTV infrarojo las 24 horas de la semana, cierre electrico en muros. Ascensores con huellero solo para residentes.Bajos gastos comunes de un maximo de $ 200.000.-Contribuciones 4 cuotas de $ 380.000.-Gimnasio.Tranquila Piscina semiolimpica.Salon de eventos.Lindos jardines con riego automatrico.Rampla para sillas de ruedas.2 estacionamientos.1 bodega.Gran Living Comedor con ventanales de 7 mts de largo.Terraza de 20 m2.Amplia suite de 25 m2 aprox con Walking Closet.2do dormitorio con closet y baño propio.Dormitorio de servicio con baño propio.Baño visitas.Amplia cocina con comedor de diario.Logia.Calefaccion por losa radiante.Caldera independiente.Iluminacion Leed.4 Closets.Baños con shower door.Alarma.",,MLC-1503940311,0.7894736842105263
https://www.portalinmobiliario.com/MLC-2563585684-gran-oportunidad-metro-ines-de-suarez-_JM#position%3D44%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D28aa46ae-39a1-446a-badf-4aac1241e59a,Gran Oportunidad - Metro Ines De Suarez,7100,UF,,90.0,,,identidad verificada,90.0,3.0,87.0,,,,,,,,,0.0,Semi piso,,Gran Oportunidad - Metro Ines De Suarez,Providencia,RM (Metropolitana),,"Gran Oportunidad - Metro Ines De Suarez, Providencia, RM (Metropolitana)",2024-07-10,"¡Excelente oportunidad de inversión en Providencia! Este amplio departamento de 87 m2 de construcción y 90 m2 de superficie se encuentra a la venta por 7100 U.F. Ubicado en una zona privilegiada, cerca del Metro Inés de Suárez, te brinda fácil acceso a transporte público y servicios. Providencia es conocida por ser una comuna segura, con variadas opciones gastronómicas, áreas verdes y centros comerciales. ¡No te pierdas la oportunidad de adquirir este inmueble en una de las comunas más cotizadas de Santiago!CARACTERÍSTICAS DEPARTAMENTO- 02 DORMITORIOS- 01 BAÑO- LIVING COMEDOR- DORMITORIO y BAÑO DE SERVICIOESTACIONAMIENTOS y BODEGA- NO TIENE ESTACIONAMIENTO- NO TIENE BODEGAGGCC  y  CONTRIBUCIONES-  GGCC $108.709- CONTRIBUCIONES $131.557 POR CUOTA",Semi Piso,MLC-2563585684,0.3684210526315789
https://www.portalinmobiliario.com/MLC-1503288517-gran-penthouse-preciosa-vista-cercano-a-metro-los-leones-_JM#position%3D39%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D2d89462d-9ffa-430f-ac17-0042e4006355,"Gran Penthouse, Preciosa Vista, Cercano A Metro Los Leones",11300,UF,180000.0,180.0,4.0,3.0,identidad verificada,180.0,10.0,170.0,,4.0,3.0,2.0,,9.0,9.0,1.0,20.0,Penthhouse,,Avenida Los Leones 760,Providencia,RM (Metropolitana),,"Avenida Los Leones 760, Providencia, RM (Metropolitana)",2024-07-12,"Ubicado en un 9º piso con acceso exclusivo desde el ascensor.llegada exclusiva se vende este lindo amplio penthouse. Consta de un gran hall de entrada, living comedor muy luminoso con espectacular vista a la cordillera, amplia terraza cerrada con ventanales, cocina totalmente remodelada con piso de porcelanato, mesón de granito, horno eléctrico, encimera, logia.En otro sector los dormitorios, con un amplio hall de distribución, un amplio dormitorio principal en suite con salita de estar, linda vista y muy iluminado. Baño remodelado con doble lavamanos y shower door.Otros 2 dormitorios de buen tamaño, con amplios closet y vista al oriente. Ventanas termopanel.A la entrada del dpto se encuentra un 4º dormitorio o escritorio en suite con lindo baño también remodelado.2 estacionamientos!!!Ubicado en atractivo barrio residencial de Providencia, cafeterías, plazas, a solo 5 minutos a pie de metro los leones, movilización a la puerta.Contribuciones: $ 200.000Gastos comunes: $ 180.000CONTACTO: VALERIA TISKA +56 9 92345351",Penthouse,MLC-1503288517,0.8421052631578947
https://www.portalinmobiliario.com/MLC-1504740829-gran-terraza-sin-comision-al-comprador-_JM#position%3D5%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D66b7ebfa-8b77-4236-9a9d-fef67c1f7304,"Gran Terraza, Sin Comision Al Comprador",9293,UF,,55.0,1.0,1.0,Coldwell Banker,55.0,-50.0,105.0,2.0,1.0,1.0,,,11.0,12.0,6.0,0.0,Departamento,N,Pedro de Valdivia,Providencia,RM (Metropolitana),,"Pedro de Valdivia, Providencia, RM (Metropolitana)",2024-07-17,"PROYECTO CON ENTREGA INMEDIATADepartamento ideal para 2 personas. Con entrada hacia el comedor con cocina integrada y living, por lo que se llega directo a la terraza.A un costado tiene amplio dormitorio principal en suite con walk in closet y salida a la terraza también.En la terraza tiene una escalera de caracol para llegar a la azotea, donde se encuentra una terraza muy rica de 27mt2 con quincho, el que consiste en una parrilla y en una mesa de muy buen tamaño en obra, acompañado de una excelente vista.En Providencia, muy bien ubicado.Estacionamientos se compran aparte en UF440 c/u. Disponibles en tandem.Bodega aparte. UF 100 c/uID 6933 - Coldwell Banker San Carlos¡Aprovecha esta oportunidad, haz clic en contactar y agenda tu visita!Descubre en nuestra web Coldwell Banker Chile más propiedades para ti.",Departamento,MLC-1504740829,0.8421052631578947
https://www.portalinmobiliario.com/MLC-2579705244-gran-vista-condell-metro-salvador-34467-_JM#position%3D1%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Dfd0ef8bb-11b4-4085-a731-8392cf18007a,"Gran Vista, Condell, Metro Salvador.  (34467)",5300,UF,90000.0,64.0,2.0,2.0,identidad verificada,64.0,3.0,61.0,,2.0,2.0,2.0,1.0,25.0,26.0,8.0,10.0,Departamento,,Gran Vista,Condell,Metro Salvador.,Salvador,"Gran Vista, Condell, Metro Salvador., Salvador, Providencia, RM (Metropolitana)",2024-07-15,"AZOTEA PROPIEDADES VENDE EXCELENTE DEPARTAMENTO A PASOS DE METRO SALVADOR.Ubicado en piso 25 con vista despejada a la cordillera, este departamento cuenta con:Living Comedor.Cocina cerrada equipada con; encimera de 4 platos, horno y campana. Mesones de granito, gran cantidad de muebles y conexión para lavadora.2 dormitorios, principal en suite (baño con luz natural).Segundo dormitorio de buen tamaño.Segundo baño completo.Terraza.Todo el departamento con piso flotante en excelente estado.1 Bodega2 Estacionamientos.Conserjería 24 horas.Circuito cerrado de televisión.Piscina, quincho y terraza en azotea.Sala multiuso.Sauna.(34467)",Departamento,MLC-2579705244,0.8947368421052632
https://www.portalinmobiliario.com/MLC-2563956220-gran-vista-condell-metro-salvador-37355-_JM#position%3D22%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3Dae0e5db1-de83-444f-a8da-0a2a6e02c46d,"Gran Vista, Condell, Metro Salvador.  (37355)",200000000,CLP,90000.0,64.0,2.0,2.0,identidad verificada,64.0,3.0,61.0,,2.0,2.0,2.0,1.0,25.0,26.0,8.0,10.0,Departamento,,Gran Vista,Condell,Metro Salvador.,Salvador,"Gran Vista, Condell, Metro Salvador., Salvador, Providencia, RM (Metropolitana)",2024-07-10,"AZOTEA PROPIEDADES VENDE EXCELENTE DEPARTAMENTO A PASOS DE METRO SALVADOR.Ubicado en piso 25 con vista despejada a la cordillera, este departamento cuenta con:Living Comedor.Cocina cerrada equipada con; encimera de 4 platos, horno y campana. Mesones de granito, gran cantidad de muebles y conexión para lavadora.2 dormitorios, principal en suite (baño con luz natural).Segundo dormitorio de buen tamaño.Segundo baño completo.Terraza.Todo el departamento con piso flotante en excelente estado.1 Bodega2 Estacionamientos.Conserjería 24 horas.Circuito cerrado de televisión.Piscina, quincho y terraza en azotea.Sala multiuso.Sauna.(37355)",Departamento,MLC-2563956220,0.8947368421052632
https://www.portalinmobiliario.com/MLC-1505379913-hermoso-2d2b1e1b-a-10-min-de-pedro-de-valdivia-_JM#position%3D10%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D3385ef4e-fba0-499b-a47f-a87e2b6f19a9,Hermoso 2d+2b+1e+1b. A 10 Min. De Pedro De Valdivia. ,9500,UF,220000.0,89.0,2.0,2.0,identidad verificada,89.0,18.0,71.0,,2.0,2.0,1.0,1.0,6.0,12.0,8.0,2.0,Departamento,SO,Darío Urzúa,Providencia,Chile,Pedro de Valdivia,"Darío Urzúa, Providencia, Chile, Pedro de Valdivia, Providencia, RM (Metropolitana)",2024-07-19,"2d+2b+1e+1b /Cocina abierta con mesón isla / Piso alto/ Orientación Sur Oriente Disponibilidad en Junio 2025.Bellísimo departamento semi nuevo, con una ubicación privilegiada lo hace de gran plusvalía cercano a Pedro de Valdivia y a la avenida Providencia y al sector de restaurantes de Manuel Montt, cercano también a la municipalidad de Providencia, supermercados, farmacias, estaciones de servicios, etc.Ubicado estratégicamente en una especie de ""isla"" en Providencia, que permite máxima tranquilidad y seguridad para vivir. En el barrio también existen varias instituciones educativas, destacándose las universidades Autónoma y Finis Terrae como los colegios Saint Thomas Morus y Pedro de Valdivia. Entretanto, el campus Providencia de la Universidad San Sebastián se ubica a solo 25 minutos caminando hacia el nororiente.El departamento viene con cocina integrada que incluye un mesón isla y bastantes espacios para almacenar, cuenta con espacio para refrigerador slide bay, y tiene integrado un microondas, horno tradicional y cocina vitro cerámica empotrada, campana extraíble de la marca Teka y un lavaplatos de acero inoxidable junto con toda la grifería (cocina y baños) en color negro cromado. Además cuenta con una logia muy moderna que tiene un lavadero donde cabe perfectamente una lavadora y secadora.El piso de todo el departamento es de gres porcelanato y todas las puertas son madera color café oscuro dando un aspecto de elegancia.Los baños poseen cerámicas de alta gama y espejos retro iluminados. En uno de los baños hay una tina y en el baño del dormitorio principal un shower door con puertas correderas de cristal de excelente calidad y ambos con vanitorios de resina y mármol.Los dormitorios se diferencian en tamaño, siendo la principal ideal para una cama King o súper King más un sofá, incluye un walking closet y un maravilloso baño con vanitorio y ventilación natural. En los dormitorios secundarios cabe perfectamente bien una cama de una plaza o plaza y media, cama nido o camarote. Cada espacio posee calefacción.A destacar:El concepto del departamento es muy elegante, posee ventanales de termopanel, una amplia terraza comn una vista muy bonita y hermosas áreas comunes.ÁREAS COMUNES:1.-Fire Place2.-Dos Bbq Zone3.-Cuatro Terrazas Exteriores4.-Fit & Health Zone5.-Piscina Lounge temperada con reposeras6.-Gourmet Lounge de lujo7.-Creativity Center8.-Adventure Zone con videojuegos.9.-Bike Parking10.-Baños ComunesGastos Comunes $220.000 appINMUEBLES CHILE",Departamento,MLC-1505379913,0.9473684210526315
https://www.portalinmobiliario.com/MLC-2565127666-hermoso-departamento-tipo-mariposa-2d2b-providencia-_JM#position%3D16%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D720e1e28-9a5f-4344-9399-4e374b1be1e3,Hermoso Departamento Tipo Mariposa 2d/2b Providencia,6198,UF,150000.0,77.0,2.0,2.0,identidad verificada,77.0,16.0,61.0,,2.0,2.0,1.0,1.0,9.0,12.0,7.0,11.0,Departamento,P,Silvina Hurtado 1807,Providencia,Chile,Pedro de Valdivia,"Silvina Hurtado 1807, Providencia, Chile, Pedro de Valdivia, Providencia, RM (Metropolitana)",2024-07-10,"Hermoso departamento con una distribución cuidadosamente diseñada, de 77 metros cuadrados totales, con 2 dormitorios y 2 baños brinda un espacio acogedor, amplio y funcional.Ubicación:Calle tranquila a 2 cuadras de Av. Pedro de Valdivia.Ubicado a 8 cuadras del metro Inés de Suárez, línea 6.A pasos de hermosa Plaza Ambrosio Del Río y cercano a Parque Inés de Suárez, colegios, universidades, supermercados, restaurantes y cafés.Edificio:Edificio de Inmobiliaria Almagro de 12 pisos.Hermosos jardínes.Piscinas para adultos y niños.Salón de eventos.Quincho en azotea.Gimnasio.Lavandería.Estacionamientos de visitas.Bicicleteros.2 ascensores.Conserjería y seguridad 24 hrs.Departamento:Amplio departamento tipo mariposa de 2 dormitorios y 2 baños en suite.Amplia terraza que recorre todo el departamento.Moderna cocina americana amoblada y equipada con encimera a gas, campana, horno y lavavajillas.Walking closets en cada dormitorio.Piso flotante en living y pasillo.Alfombra de alto tráfico en dormitorios.Piso 9 con orientación poniente.1 estacionamiento subterráneo y 1 bodega.No dejes pasar la oportunidad de conocer esta propiedad. ¡Contáctame para coordinar una visita y descubrir todos los detalles que este departamento tiene para ti!",Departamento,MLC-2565127666,0.9473684210526315
https://www.portalinmobiliario.com/MLC-1504246055-hermoso-depto-en-amapolas-2-dormitorios-barrio-las-lilas-_JM#position%3D19%26search_layout%3Dgrid%26type%3Ditem%26tracking_id%3D7018b112-c441-4f3c-b081-4100ca497ea8,Hermoso Depto En Amapolas 2 Dormitorios - Barrio Las Lilas,7800,UF,220000.0,92.0,2.0,2.0,identidad verificada,92.0,2.0,90.0,4.0,2.0,2.0,1.0,,,7.0,,17.0,,,Amapolas Esquina Marcel Duhaut,Las Lilas,Providencia,RM (Metropolitana),"Amapolas Esquina Marcel Duhaut, Las Lilas, Providencia, RM (Metropolitana)",2024-07-16,"En venta hermoso departamento ubicado en calle Amapolas. Exquisito sector con vida de barrio. A una cuadra de Plaza Las Lilas y a dos cuadras de metro Colón y/o metro Bilbao.Cercano a Supermercados, cafés, restaurantes, plazas, colegios, excelente conectividad y acceso a arterias principales como Eliodoro Yañez / Tobalaba.Emplazado en piso 4 y con orientación norponiente, cuenta con 2 dormitorios, 2 baños completos, living comedor, cocina y logia.Calefacción por loza radiante.Descripción: Hall de acceso.Living comedor con salida a terraza, vista despejada. Puerta corredera que permite privacidad y aislación. Pasillo hacia dormitorios.Dormitorio principal en suite y walk-in clóset.Segundo dormitorio con espacio para cama de 1 1/2 plaza.2 Baño completo.Cómoda cocina con encimera de 4 platos a gas, campana y horno eléctricos, cubierta granito.Loggia.Dispone de estacionamiento y bodega.Gastos comunes: $ 220.000.- Aprox. incluye agua caliente.Edificio cuenta con conserjería 24/7 control de acceso y circuito de cámaras. 2 Ascensores.Gimnasio, Sala de reuniones o Cowork, Lavandería, Sala de eventos con kitchenet y baño.Jardín, piscina, y juegos infantiles.Estacionamiento de visitas.Contáctanos para agendar tu visita! - KP328557 - KPD071606 -  - Publicado con KiteProp CRM Sistema Inmobiliario",,MLC-1504246055,0.7368421052631579
